date,BAMLH0A0HYM2,BAMLC0A0CM,NFCI,DGS10,DGS2,T10Y2Y,SOFR,STLFSI4,VIXCLS,SP500
2005-02-28,4.5214349533098295,1.1891905005444132,-0.3405396663037246,3.2898500749821453,2.5155757611425438,0.7742743138396015,2.32706388682306,-0.42567458287965576,15.114881256805162,1363.4343359881505
2005-03-01,4.452919820950279,1.1651785121966234,,3.2920885512406426,2.518454071948733,0.7736344792919096,2.2999272121945125,,14.814731402457792,1345.6397129321172
2005-03-02,4.031406333920191,1.0201388351253569,,3.2943264519459943,2.5213315624363375,0.7729948895096568,2.1215051063430335,,14.998264560933041,1348.8764020731026
2005-03-03,4.34710914727632,1.1278593587680064,,3.2965637631113287,2.5242082126781495,0.7723555504331792,2.2590324111381577,,14.34824198460008,1355.5818153102146
2005-03-04,4.308209695983025,1.1140022970968875,,3.2988004707534575,2.5270840027527806,0.771716468000677,2.24458687412389,,14.175028713711093,1366.9898600554195
2005-03-07,4.34542665362831,1.1262426316074816,-0.382504912261679,3.3010365608929657,2.5299589127447977,0.771077648148168,2.26276220225415,-0.4781311403270987,14.32803289509352,1373.4631078214013
2005-03-08,4.575400680027251,1.2045714533537828,,3.3032720195542975,2.5328329227448636,0.7704390968094339,2.3635472394370924,,15.307143166922284,1380.3949309669474
2005-03-09,4.3501729713609265,1.126831465852962,,3.3055068327658432,2.5357060128498734,0.7698008199159698,2.269245345166076,,14.335393323162023,1368.5581861941268
2005-03-10,4.511047134086268,1.1814696275686274,,3.307740986560028,2.538578163163093,0.7691628233969348,2.3404151976238774,,15.018370344607842,1367.6076556778764
2005-03-11,4.2985918328509225,1.108109488338667,,3.309974466973397,2.541449353794296,0.7685251131791007,2.25158621421763,,14.101368604233338,1349.5199351141084
2005-03-14,4.377641611023944,1.1346943278427981,-0.3768704481048013,3.312207260046705,2.5443195648599026,0.7678876951868023,2.2876874746634006,-0.4710880601310016,14.433679098034975,1325.7370957286753
2005-03-15,4.498910232565453,1.175754587100625,,3.3144393518250035,2.5471887764831154,0.7672505753418881,2.3418820103588964,,14.946932338757811,1334.9373845763673
2005-03-16,3.7694631953685414,0.9251413016173201,,3.3166707283577255,2.5500569687940606,0.7666137595636648,2.0314835958157107,,16.1857337297835,1326.2511370251298
2005-03-17,4.169090009832309,1.061639454037124,,3.318901375698775,2.552924121929921,0.7659772537688543,2.204973439476326,,14.479506824535951,1337.0407211859608
2005-03-18,4.117850511941626,1.0435552814848645,,3.3211312799066137,2.555790216035077,0.7653410638715368,2.1852343178911577,,14.705558981439193,1350.7822687861408
2005-03-21,4.060378479314917,1.0233346582107992,-0.45111022785946736,3.323360427044347,2.5586552312612434,0.7647051957831037,2.1628235540247425,-0.5638877848243342,14.958316772365013,1343.6100075888223
2005-03-22,4.189189481135861,1.066982929852798,,3.325588803179813,2.561519147767606,0.7640696554122073,2.2202478100836034,,14.412713376840026,1351.1050685731825
2005-03-23,4.810221006229755,1.2793929573481275,,3.327816394385668,2.564381945720959,0.7634344486647091,2.4886231424061185,,16.242411966851595,1343.4251251875746
2005-03-24,3.9854516481819737,0.9961002661168109,,3.330043186739474,2.5672436052958436,0.7627995814436304,2.1373689379418574,,15.298746673539865,1321.6216515601805
2005-03-25,4.62888964509891,1.2161934025509777,,3.332269166323786,2.570104106674684,0.7621650596491021,2.415345859863406,,15.452417531887221,1323.4199947844897
2005-03-28,3.702486151999413,0.8980556274061036,-0.5346295817292644,3.3344943192262395,2.5729634300479254,0.7615308891783141,2.0205329643055547,-0.6682869771615805,16.524304657423706,1318.1528838599497
2005-03-29,4.175777809233814,1.0598137964017071,,3.3367186315396355,2.5758215556141706,0.760897075925465,2.2255888011163045,,14.502327544978662,1313.2705449914815
2005-03-30,4.351446764625409,1.1195303678126007,,3.338942089362029,2.5786784635803177,0.7602636257817115,2.3030914233460686,,14.244129597657508,1337.1610046254518
2005-03-31,4.501155232245597,1.1703466797631135,,3.341164678796817,2.5815341341616973,0.7596305446351197,2.369467483865589,,14.879333497038917,1319.2534393276635
2005-04-01,4.546399523846027,1.1853471895751426,,3.3433863859528214,2.584388547582208,0.7589978383706133,2.3910725345511366,,15.066839869689282,1324.1382103533404
2005-04-04,4.5766331160217835,1.1952016682239912,-0.336532221184006,3.3456071969443806,2.5872416840744563,0.7583655128699243,2.4062437693544454,-0.42066527648000746,15.190020852799888,1312.66388889365
2005-04-05,4.1783977072711895,1.0581529913301875,,3.3478270978914333,2.5900935238798897,0.7577335740115436,2.237784763042624,,14.523087608372656,1323.7689432187592
2005-04-06,4.140116768015033,1.044517784880252,,3.3500460749196046,2.5929440472489373,0.7571020276706673,2.2235912783492524,,14.69352768899685,1327.6610821066704
2005-04-07,4.6037183587923645,1.2029571057508586,,3.3522641141602967,2.595793234441143,0.7564708797191537,2.424489616629716,,15.286963821885731,1332.5346871727895
2005-04-08,4.237955661568156,1.0770434810142062,,3.3544812017507706,2.598641065725306,0.7558401360254647,2.269945416993064,,14.286956487322422,1321.5812043720525
2005-04-11,3.8599057850794667,0.9469176411994494,-0.5020549058670338,3.3566973238342364,2.601487521379613,0.7552098024546234,2.1101345728789247,-0.6275686323337922,15.913529485006883,1312.834592468804
2005-04-12,3.9112277224141803,0.9640055343195824,,3.3589124665599384,2.60433258169178,0.7545798848681584,2.134339499591258,,15.699930821005221,1324.1673742960822
2005-04-13,3.9875506004524,0.9896657256798067,,3.361126616083242,2.607176226959184,0.753950389124058,2.169258384058942,,15.379178429002417,1345.7763314620129
2005-04-14,4.484844196476126,1.1596592892864517,,3.3633397585657194,2.6100184374890016,0.7533213210767178,2.3845925490970665,,14.745741116080646,1351.944349291662
2005-04-15,4.362164339573933,1.117091088328468,,3.365551880175237,2.612859193598347,0.7526926865768901,2.3342230540089317,,14.213638604105848,1341.4042708052662
2005-04-18,4.555460940297522,1.1828582424881322,-0.34476117167457854,3.367762967086043,2.6156984756144044,0.7520644914716388,2.41927127872457,-0.4309514645932232,15.035728031101652,1345.8388180751224
2005-04-19,4.16572669128286,1.048729682439616,,3.3699730054788506,2.6185362638745673,0.7514367416042833,2.254448366924087,,14.6408789695048,1375.9091651339181
2005-04-20,4.372226355401155,1.1190247629292058,,3.3721819815409275,2.621372538726574,0.7508094428143535,2.3451534923880812,,14.237809536615071,1377.522407799635
2005-04-21,4.537164720553104,1.1750708472760805,,3.37438988146618,2.6242072805286436,0.7501826009375363,2.418045839623744,,14.938385590951006,1396.1146055718398
2005-04-22,4.211405664264563,1.0628784152335715,,3.3765966914552408,2.627040469649611,0.74955622180563,2.2806384886915754,,14.464019809580357,1387.1900195697863
2005-04-25,4.481015386446904,1.1548130285068894,-0.3634579809954071,3.3788023977155555,2.629872086469064,0.7489303112464913,2.398388372102676,-0.45432247624425887,14.685162856336117,1387.0113964188379
2005-04-26,4.090935281994061,1.020568887072002,,3.381006986461466,2.63270211137748,0.7483048750839862,2.233413220217482,,14.992888911599977,1395.1158309288628
2005-04-27,4.197004009389478,1.0564335384121915,,3.3832104439143005,2.635530524776359,0.7476799191379415,2.2810724477915985,,14.544580769847608,1400.4637048413801
2005-04-28,4.191926251712693,1.0541914527202005,,3.3854127563024567,2.6383573070783624,0.7470554492240944,2.2810966229786134,,14.572606840997494,1391.1849992521168
2005-04-29,3.908450440563641,0.9564992425293153,,3.3876139098614897,2.641182438707447,0.7464314711540427,2.161806491869091,,15.79375946838356,1381.4314501622553
2005-05-02,4.498892608090621,1.15843669769427,-0.3610422015371535,3.389813890834197,2.6440059000989997,0.7458079907351971,2.417051772216837,-0.4513027519214418,14.730458721178373,1394.1219685966387
2005-05-03,4.165617443861856,1.0436717191756733,,3.3920126854707044,2.646827671699976,0.7451850137707283,2.2764173206695677,,14.704103510304085,1409.5052569643574
2005-05-04,4.3357353058871455,1.1014992942473225,,3.3942102800285525,2.6496477339690325,0.74456254605952,2.3515218517781857,,14.018741178091531,1429.1759983412921
2005-05-05,4.501075853121323,1.1576895990687093,,3.3964066607727825,2.652466067376663,0.7439405933961196,2.4245780662125496,,14.721119988358863,1452.9317731032459
2005-05-06,4.490550627577085,1.1535837411235934,,3.3986018139760223,2.6552826524053343,0.743319161570688,2.422262328809826,,14.669796764044916,1455.0568943870003
2005-05-09,4.568597711407442,1.1798462130767344,-0.3467691912821771,3.400795725918571,2.658097469549621,0.7426982563689499,2.4579052358955393,-0.43346148910272136,14.99807766345918,1451.350074832907
2005-05-10,4.302689203403882,1.0881817418588693,,3.4029883828884864,2.660910499316342,0.7420778835721444,2.3461376766399287,,14.147728226764135,1469.4719635366644
2005-05-11,4.190448884503333,1.0492042025547017,,3.4051797711816696,2.663721722224692,0.7414580489569778,2.300226975418069,,14.63494746806623,1479.3025864133056
2005-05-12,4.312144040296099,1.0904338146912322,,3.407369877101951,2.6665311188063794,0.7408387582955718,2.3545733871704195,,14.1195773163596,1466.646722678679
2005-05-13,3.75091841094741,0.8975198679250365,,3.409558686961175,2.669338669605761,0.7402200173554143,2.1162385045120566,,16.531001650937043,1453.4294953081367
2005-05-16,3.8364340532263825,0.9263465033092296,-0.515768997793847,3.4117461870792885,2.672144355179975,0.7396018318993134,2.155077484316512,-0.6447112472423088,16.17066870863463,1460.2436492029726
2005-05-17,3.881414395743017,0.9412760465174719,,3.413932363784421,2.6749481560990778,0.7389842076853435,2.1765432142459176,,15.984049418531603,1458.2802534710431
2005-05-18,3.9967565764097546,0.9803303806878223,,3.416117203412977,2.677750052946176,0.738367150466801,2.228163028805954,,15.495870241402223,1458.2979431118154
2005-05-19,4.487145494728668,1.1479729072068126,,3.4183006923097152,2.680550026317563,0.7377506659921522,2.4405161603260788,,14.599661340085156,1472.8109173357066
2005-05-20,4.031736217429874,0.9913425133567928,,3.4204828168278367,2.683348056822853,0.7371347600049836,2.247526198518844,,15.358218583040092,1483.2773983978855
2005-05-23,4.217724165303255,1.0546204935152734,-0.4302530043231512,3.422663563329071,2.6861441250851152,0.7365194382439557,2.329419741979207,-0.537816255403939,14.567243831059084,1501.5125355477667
2005-05-24,4.806235915722036,1.2559073957343279,,3.424842918183759,2.688938211741006,0.7359047064427533,2.583822456408916,,15.948842446679098,1476.0050271965445
2005-05-25,4.228236332694861,1.057248323472629,,3.4270208677709406,2.6917302974409067,0.7352905703300339,2.338290701781693,,14.534395956592139,1479.7449078908305
2005-05-26,4.6124796203428655,1.1885018682160504,,3.429197398478437,2.6945203628490546,0.7346770356293826,2.5051476981191176,,15.10627335270063,1489.3978490016675
2005-05-27,4.0290011489200035,0.9879658783988149,,3.4313724967029398,2.6973083886436786,0.7340641080592611,2.2572657366421973,,15.400426520014815,1469.4418537727236
2005-05-30,4.285280052966159,1.0753474930558844,-0.4164350046294104,3.433546148850091,2.7000943555171317,0.7334517933329594,2.3692787218369875,-0.520543755786763,14.308156336801446,1461.1715955238653
2005-05-31,4.026089015105121,0.9859973534107304,,3.435718341334572,2.7028782441760257,0.7328400971585465,2.2603749359394385,,15.425033082365871,1450.5230421972324
2005-06-01,4.241346347759978,1.0593160308919325,,3.4378890605801873,2.7056600353413645,0.7322290252388228,2.3548050739562805,,14.508549613850844,1451.169080055983
2005-06-02,4.655524595458402,1.2008369764948876,,3.4400582930199484,2.708439709748677,0.7316185832712714,2.5344859303672864,,15.260462206186093,1472.9543994586088
2005-06-03,3.758261034435368,0.8927215492169183,,3.442226025096159,2.7112172481481522,0.7310087769480069,2.1521191846693,,16.590980634788522,1500.3876139790527
2005-06-06,4.516275484374124,1.152130837225503,-0.36524610851633144,3.4443922432605016,2.7139926313047704,0.7303996119557312,2.479156177836649,-0.4565576356454143,14.651635465318787,1489.8044892328685
2005-06-07,4.448836267136166,1.1285282722798735,,3.4465569339741196,2.716765839998438,0.7297910939756815,2.45242618034828,,14.356603403498417,1497.2557182481444
2005-06-08,4.1590754688855345,1.0287020053163847,,3.4487200837077028,2.7195368550241192,0.7291832286835835,2.3304143616696003,,14.891224933545192,1505.1809025266462
2005-06-09,3.862304380578331,0.9264730574733855,,3.450881678941572,2.722305657191971,0.7285760217496011,2.205396979033703,,16.16908678158268,1510.818752285522
2005-06-10,4.3950641420634895,1.1086555409256644,,3.453041706165765,2.7250722273274732,0.7279694788382916,2.435891653484554,,14.108194261570805,1516.6326881829684
2005-06-13,4.1858880388311075,1.0364608749123438,-0.4423594167251042,3.455200151880118,2.7278365462715652,0.7273636056085526,2.348412639911995,-0.5529492709063802,14.794239063595704,1521.1645961523313
2005-06-14,4.454036300920998,1.1279211453625646,,3.4573570025943523,2.730598594880774,0.7267584077135782,2.46550002658398,,14.349014317032056,1544.8307451087946
2005-06-15,4.381634464577698,1.1026222574628133,,3.459512244828158,2.733358354027351,0.726153890800807,2.4366361758558677,,14.032778218285165,1560.6252666088894
2005-06-16,4.93599283854707,1.29221346695851,,3.4616658651112786,2.7361158045994007,0.7255500605118779,2.676382638297538,,16.402668336981375,1546.192052403921
2005-06-17,4.292977175678525,1.0712773247032372,,3.463817849983594,2.7388709275010172,0.7249469224825766,2.4029675833800637,,14.359033441209537,1557.6942103291155
2005-06-20,4.0199063269196795,0.9771803008853763,-0.48187979940974923,3.4659681859952056,2.7416237036524125,0.7243444823427931,2.288099079759133,-0.6023497492621865,15.535246238932798,1570.647599243326
2005-06-21,4.442253090552721,1.121513076194758,,3.468116859706521,2.744374113990051,0.72374274571647,2.4712654592334986,,14.268913452434473,1575.500065030173
2005-06-22,4.457878971268732,1.1263996020766118,,3.4702638576883356,2.74712213946678,0.7231417182215556,2.480121642062545,,14.329995025957647,1592.0230131685762
2005-06-23,4.857966621035073,1.2631025090288523,,3.4724091665219197,2.7498677610519637,0.7225414054699559,2.6537458973380295,,16.038781362860654,1595.118788694718
2005-06-24,4.675908047576391,1.2002133495097496,,3.4745527727990995,2.7526109597316135,0.721941813067486,2.5778776466188003,,15.252666868871868,1598.398864675803
2005-06-27,4.509889407758287,1.1428245270979411,-0.3714503152680393,3.476694663122343,2.7553517165085193,0.7213429466138237,2.5088823753809457,-0.46431289408504905,14.535306588724264,1600.5440193141624
2005-06-28,4.8985032380782005,1.2755963469463474,,3.4788348241048426,2.758090012402382,0.7207448117024606,2.6775854460853163,,16.194954336829344,1572.1268541161148
2005-06-29,3.9716400896213777,0.957348433481258,,3.4809732423705997,2.7608258284499443,0.7201474139206554,2.282511370301517,,15.783144581484276,1571.3824938359055
2005-06-30,4.165151277925293,1.0232298160700304,,3.483109904554506,2.763559145705123,0.7195507588493832,2.367596415792661,,14.959627299124621,1562.350699961886
2005-07-01,4.066117093843163,0.9888108870313371,,3.485244797302431,2.7662899452391385,0.7189548520632925,2.32730355402831,,15.389863912108288,1546.1431106750729
2005-07-04,4.255336784337163,1.053222823621308,-0.4311847842524615,3.487377907271301,2.7690182081406487,0.7183596991306525,2.410546737667284,-0.5389809803155768,14.584714704733653,1566.6188194384624
2005-07-05,3.9112787690695487,0.934797662293243,,3.489509221129186,2.7717439155158763,0.7177653056133098,2.26524099338243,,16.065029221334463,1574.137568053855
2005-07-06,4.616767600586627,1.1762181136177285,,3.4916387255553816,2.7744670484887424,0.7171716770666392,2.5697396905109033,,14.952726420221607,1574.1084786877568
2005-07-07,4.31802979701012,1.0733332763481473,,3.493766407240492,2.7771875882009964,0.7165788190394955,2.4438541836361805,,14.33333404564816,1566.5188062051766
2005-07-08,3.8823656131512214,0.9235032446596811,,3.495892252886513,2.7799055158123465,0.7159867370741666,2.259284571636948,,16.206209441753987,1571.092697333951
2005-07-11,4.043032296652754,0.9781305102550951,-0.48124632649660337,3.4980162492069167,2.7826208125005905,0.7153954367063262,2.3302839503194592,-0.6015579081207542,15.523368621811311,1585.570513003986
2005-07-12,4.509549044366553,1.1376216616940236,,3.500138382926733,2.7853334594617447,0.7148049234649885,2.532360536579274,,14.470270771175294,1574.2069081704185
2005-07-13,4.69449476330396,1.200575188147326,,3.502258640782633,2.788043437910177,0.714215202872456,2.6137624230943346,,15.257189851841572,1574.5320857652137
2005-07-14,5.101334567820075,1.3396077070030143,,3.5043770095230125,2.7907507290787343,0.7136262804442781,2.7902603628325027,,16.99509633753768,1587.2782202166923
2005-07-15,5.423655914773365,1.4496634959208796,,3.506493475908073,2.7934553142188734,0.7130381616891994,2.930534684119973,,18.370793699010996,1560.2510348064227
2005-07-18,4.550169634411128,1.1497291319931195,-0.3668472453379203,3.5086080267099065,2.7961571746007907,0.7124508521091157,2.5583185895921905,-0.4585590566724004,14.621614149913995,1559.8327441130257
2005-07-19,4.0601072374376415,0.9812554255961764,,3.510720648712578,2.7988562915135535,0.7118643571990244,2.3504255735087742,,15.484307180047796,1554.2062697694896
2005-07-20,3.661545573952175,0.844154446312243,,3.512831328712206,2.8015526462652267,0.7112786824469794,2.1817457041555306,,17.198069421096964,1552.7235362248446
2005-07-21,4.502773903392606,1.1321253754812604,,3.5149400535170483,2.8042462201830043,0.710693833334044,2.5444029395345797,,14.401567193515755,1546.1158027886934
2005-07-22,4.125855534757753,1.002447068562761,,3.517046809947581,2.8069369946133382,0.7101098153342429,2.3849958303167895,,15.21941164296549,1548.4190978739532
2005-07-25,4.266316791398487,1.050157128778438,-0.4332285808143749,3.519151584836584,2.8096249509220668,0.7095266339145172,2.447321361895114,-0.5415357260179685,14.623035890269527,1575.8536391601153
2005-07-26,4.19876173560333,1.0265483841128231,,3.5212543650292205,2.8123100704945454,0.7089442945346751,2.4204955506355743,,14.918145198589713,1571.6591052193046
2005-07-27,4.365019437022588,1.083105093630034,,3.5233551373831213,2.8149923347357735,0.7083628026473479,2.4938737017733157,,14.211186329624578,1576.1847557750125
2005-07-28,4.788686789979136,1.2279176276945174,,3.525453888768466,2.8176717250705248,0.7077821636979413,2.6775687596886715,,15.598970346181465,1605.1383193548731
2005-07-29,4.471854980492347,1.1188458280934415,,3.5275506060680653,2.8203482229434753,0.7072023831245899,2.543905508060277,,14.235572851168017,1597.6116462704813
2005-08-01,4.362656853207809,1.0809638195553575,-0.4126907869630951,3.529645276177443,2.823021809819332,0.7066234663581112,2.499226584263529,-0.5158634837038688,14.237952255558032,1624.3242304223852
2005-08-02,4.056988069470484,0.9757215496609027,,3.5317378860049176,2.825692467182961,0.7060454188219567,2.370344404259089,,15.553480629238717,1624.8082001632006
2005-08-03,3.83461244255364,0.8990380466354773,,3.5338284224716845,2.8283601765395154,0.7054682459321691,2.277157734833862,,16.512024417056537,1651.4882386052145
2005-08-04,4.251825029714835,1.0416430509112005,,3.5359168725118977,2.831024919414565,0.7048919530973325,2.458078733053566,,14.729461863609997,1663.092222714105
2005-08-05,4.404486945289628,1.0935460939018016,,3.538003223072751,2.833686677354222,0.704316545718529,2.525619294731474,,14.08067382622748,1668.1123029324344
2005-08-08,5.043361044603847,1.3121515896295861,-0.2585656069136094,3.540087461114561,2.8363454319252708,0.7037420291892902,2.801534918962253,-0.3232070086420117,16.651894870369823,1667.5441136667812
2005-08-09,4.471453071873524,1.1156329425767464,,3.5421695736108454,2.8390011647152935,0.7031684088955519,2.5585423429362266,,14.195411782209328,1658.619418067711
2005-08-10,4.771083891647605,1.217928741322767,,3.544249547548409,2.8416538573328003,0.7025956902156087,2.689064783986259,,15.474109266534587,1660.1661777245624
2005-08-11,4.253636316898287,1.040084528175302,,3.546327369927421,2.8443034914073535,0.7020238785200674,2.469409151626481,,14.748943397808729,1674.0468483573575
2005-08-12,4.014920793195664,0.9578067480299571,,3.548403027761498,2.8469500485896977,0.7014529791718003,2.369208483627144,,15.777415649625537,1674.2678323061118
2005-08-15,4.093118182513321,0.9841859885321155,-0.4772093409785898,3.550476508077786,2.849593510551885,0.700882997525901,2.404825996217029,-0.5965116762232372,15.447675143348558,1669.9210492747109
2005-08-16,4.178334448750039,1.0129728722557096,,3.552547797917039,2.852233858987402,0.7003139389296367,2.4434499493070394,,15.08783909680363,1666.5728073998455
2005-08-17,5.1783790653646395,1.3554163678922198,,3.5546168843337025,2.8548710756112996,0.6997458087224029,2.8741415354765745,,17.192704598652746,1681.9462350423992
2005-08-18,4.14717695608326,1.0014335984930738,,3.5566837543959937,2.8575051421603135,0.6991786122356802,2.4342971402766556,,15.23208001883658,1701.0199627546797
2005-08-19,4.729377678587552,1.2006187044483614,,3.558748395185981,2.860136040392997,0.6986123547929837,2.685909420953449,,15.257733805604516,1691.259799319442
2005-08-22,4.121122618681217,0.9916487386295569,-0.4722341742469621,3.560810793799666,2.862763752089844,0.6980470417098221,2.42732467537679,-0.5902927178087026,15.354390767130539,1681.533885423516
2005-08-23,4.764434851160177,1.2117887615449094,,3.562870937347064,2.8653882590534145,0.6974826782936496,2.7051242109845512,,15.397359519311365,1687.7067152265563
2005-08-24,4.574350774043185,1.1461941159327036,,3.564928812952285,2.868009543108464,0.6969192698438214,2.6257521880243435,,14.577426449158795,1711.4969942133464
2005-08-25,4.386024766338091,1.0812034522810292,,3.5669844077536133,2.870627586102066,0.6963568216515474,2.547131901453352,,14.234956846487135,1729.6729346691016
2005-08-26,4.427807678147015,1.0951084968637481,,3.5690377089035876,2.873242369903739,0.6957953389998486,2.567127990983424,,14.06114378920315,1710.7222771305942
2005-08-29,4.214121819689888,1.0214254765484732,-0.45238301563435124,3.5710887035690826,2.875853876405573,0.6952348271635094,2.477635722091165,-0.5654787695429391,14.982181543144085,1707.0879777698199
